#scalar perturbations for mode k = 5.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm          
       1.483860333431e+03       1.212935945078e-02      -1.834742801117e+00      -4.476588946043e-04      -1.662100220964e-01      -1.112572211068e-03      -1.023995020608e-05       1.103970287573e-03      -7.343423743234e+00       7.336413635588e-03       5.069990314504e-01       5.057675236896e-01      -1.910723475026e+00      -2.020102255785e-04      -1.182402080139e-01      -1.907590281347e+00      -2.495604332081e-04      -1.160517605358e-01      -7.438786975822e+00       7.358903651888e-03 
       1.504705047521e+03       1.242396100230e-02      -1.824806741823e+00      -3.365301545506e-04      -1.608158149585e-01      -1.107934549736e-03      -1.212614202648e-04       9.807753445832e-04      -7.497974165438e+00       7.423415423749e-03       5.066572517370e-01       5.055281674719e-01      -1.907123567448e+00      -1.263778327607e-04      -1.126475292059e-01      -1.902660293580e+00      -1.744806481310e-04      -1.108213715314e-01      -7.593800741997e+00       7.445385144614e-03 
       1.525549761610e+03       1.272200404595e-02      -1.817864679828e+00      -2.275439812993e-04      -1.544673232340e-01      -1.091990088401e-03      -2.234252920751e-04       8.595039005312e-04      -7.654287129488e+00       7.510337346718e-03       5.063335336018e-01       5.053055245076e-01      -1.905519717222e+00      -5.365615162059e-05      -1.064463326020e-01      -1.899716110695e+00      -1.019416047052e-04      -1.050091797654e-01      -7.750566389485e+00       7.531804379960e-03 
       1.546394475700e+03       1.302348858627e-02      -1.813850825342e+00      -1.215587515774e-04      -1.472245739413e-01      -1.065677949848e-03      -3.165065197721e-04       7.406604997025e-04      -7.812365382032e+00       7.597186845282e-03       5.060271303939e-01       5.050981504675e-01      -1.905829102334e+00       1.560741519900e-05      -9.969609163947e-02      -1.898685390342e+00      -3.247706545417e-05      -9.867099798879e-02      -7.909087023943e+00       7.618168035918e-03 
       1.567239189789e+03       1.332841462812e-02      -1.812675768667e+00      -1.938993569931e-05      -1.391546905823e-01      -1.029958394528e-03      -4.003475027136e-04       6.247320001287e-04      -7.972211561979e+00       7.683970956356e-03       5.057372961772e-01       5.049046871779e-01      -1.907953937554e+00       8.090892540170e-05      -9.246016993264e-02      -1.899481159484e+00       3.341928403408e-05      -9.186619792420e-02      -8.069365627808e+00       7.704482426406e-03 
       1.588083903878e+03       1.363678217661e-02      -1.814227749557e+00       7.819632530674e-05      -1.303312478855e-01      -9.858056637494e-04      -4.748573619381e-04       5.121843439921e-04      -8.133828183256e+00       7.770696216089e-03       5.054632925464e-01       5.047238652767e-01      -1.911782721298e+00       1.417915347292e-04      -8.480522590711e-02      -1.902002964508e+00       9.529727283758e-05      -8.465715329419e-02      -8.231405043855e+00       7.790753401891e-03 
       1.612171484589e+03       1.399740953727e-02      -1.819242869356e+00       1.843288901998e-04      -1.193007658761e-01      -9.255662428957e-04      -5.493073758516e-04       3.869157447038e-04      -8.322796076440e+00       7.870848300484e-03       5.051654175423e-01       5.045291057207e-01      -1.918166573131e+00       2.061125012966e-04      -7.552844137993e-02      -1.906918666892e+00       1.612709675687e-04      -7.590809146110e-02      -8.420849926256e+00       7.890398902549e-03 
       1.636259065299e+03       1.436263252332e-02      -1.827485285685e+00       2.824004154645e-04      -1.075007496396e-01      -8.568890475089e-04      -6.113324308252e-04       2.673880088664e-04      -8.514134823393e+00       7.970938812674e-03       5.048865871443e-01       5.043479490594e-01      -1.926451023446e+00       2.634535852629e-04      -6.589505540013e-02      -1.913796680695e+00       2.208014540835e-04      -6.680876689891e-02      -8.612653688268e+00       7.990001626727e-03 
       1.660346646009e+03       1.473245114426e-02      -1.838687908714e+00       3.715342549482e-04      -9.506910659463e-02      -7.812736526657e-04      -6.611089527667e-04       1.541849799792e-04      -8.707847710459e+00       8.070975906769e-03       5.046257032905e-01       5.041788386264e-01      -1.936410796570e+00       3.133757121284e-04      -5.601762931389e-02      -1.922428840951e+00       2.734406139833e-04      -5.746414656214e-02      -8.806820058096e+00       8.089568833432e-03 
       1.684434226720e+03       1.510686541019e-02      -1.852556957244e+00       4.509800690180e-04      -8.214931640688e-02      -7.001928439437e-04      -6.989176058541e-04       4.783249852968e-05      -8.903937797393e+00       8.170966992489e-03       5.043816937256e-01       5.040203558805e-01      -1.947807604210e+00       3.555421299699e-04      -4.600963863511e-02      -1.932593564247e+00       3.188354784315e-04      -4.797995665205e-02      -9.003352516413e+00       8.189107088048e-03 
       1.708521807430e+03       1.548587533191e-02      -1.868776172324e+00       5.201204763713e-04      -6.888867001709e-02      -6.150801911108e-04      -7.251371272391e-04      -5.120577494591e-05      -9.102407932478e+00       8.270918885437e-03       5.041535102815e-01       5.038712099128e-01      -1.960393510517e+00       3.897203783631e-04      -3.598411549300e-02      -1.944058983353e+00       3.567302168098e-04      -3.846143688989e-02      -9.202254312657e+00       8.288622409321e-03 
       1.732609388140e+03       1.586948092086e-02      -1.887011176008e+00       5.784758621915e-04      -5.543648129194e-02      -5.273184294541e-04      -7.402374028730e-04      -1.425318892074e-04      -9.303260749806e+00       8.370837791131e-03       5.039401334564e-01       5.037302332915e-01      -1.973914303645e+00       4.157828080200e-04      -2.605231282750e-02      -1.956586091008e+00       3.869667764411e-04      -2.901211895004e-02      -9.403528463420e+00       8.388120250322e-03 
       1.756696968851e+03       1.625768218924e-02      -1.906913963053e+00       6.257074449754e-04      -4.194228847954e-02      -4.382287458484e-04      -7.447718332576e-04      -2.258164438352e-04      -9.506498669175e+00       8.470729296407e-03       5.037405762630e-01       5.035963773098e-01      -1.988112868796e+00       4.337058029405e-04      -1.632240395867e-02      -1.969931890585e+00       4.094843280665e-04      -1.973264137133e-02      -9.607177753381e+00       8.487605486931e-03 
       1.785395014860e+03       1.672618615895e-02      -1.932307219656e+00       6.671942913937e-04      -2.601571323766e-02      -3.320840819669e-04      -7.372587113414e-04      -3.141897432450e-04      -9.751753826934e+00       8.589711691170e-03       5.035195396483e-01       5.034448993567e-01      -2.005557642511e+00       4.445492956854e-04      -5.137570429541e-03      -1.986562340329e+00       4.262895557893e-04      -9.032591127103e-03      -9.852910496608e+00       8.606122235951e-03 
       1.814093060870e+03       1.720121348044e-02      -1.958949507531e+00       6.925492097709e-04      -1.048320206153e-02      -2.277890441710e-04      -7.168282256184e-04      -3.904808396891e-04      -1.000040102498e+01       8.708669941844e-03       5.033152166227e-01       5.033008069490e-01      -2.023173657431e+00       4.442703394480e-04       5.448343168203e-03      -2.003601042009e+00       4.324217674962e-04       1.135731779125e-03      -1.010202219182e+01       8.724633821700e-03 
       1.842791106880e+03       1.768276417883e-02      -1.986231469168e+00       7.019820757931e-04       4.422164550371e-03      -1.271288307237e-04      -6.847769036199e-04      -4.545324324999e-04      -1.025244326386e+01       8.827610643914e-03       5.031261328278e-01       5.031629013192e-01      -2.040549162830e+00       4.333719628677e-04       1.528385144904e-02      -2.020651638327e+00       4.282880385134e-04       1.063119788288e-02      -1.035451636975e+01       8.843145837469e-03 
       1.871489152889e+03       1.817083828098e-02      -2.013556266404e+00       6.959721758755e-04       1.848184728797e-02      -3.169508482863e-05      -6.424900774080e-04      -5.063330217777e-04      -1.050788318160e+01       8.946539473733e-03       5.029508912527e-01       5.030301636401e-01      -2.057294320346e+00       4.125311498060e-04       2.423353055329e-02      -2.037335827813e+00       4.144600170670e-04       1.932740714752e-02      -1.061039617076e+01       8.961663019716e-03 
       1.900187198899e+03       1.866543581569e-02      -2.040349679506e+00       6.752533138172e-04       3.149536130243e-02       5.712535983114e-05      -5.914184966354e-04      -5.460141335503e-04      -1.076672307473e+01       9.065461254184e-03       5.027881744574e-01       5.029017396845e-01      -2.073047604739e+00       3.825820542351e-04       3.218004462527e-02      -2.053299440159e+00       3.916589006622e-04       2.711449831311e-02      -1.086966436755e+01       9.080189308812e-03 
       1.928885244908e+03       1.916655681375e-02      -2.066069541787e+00       6.407949567014e-04       4.328343104902e-02       1.381584630998e-04      -5.330549066391e-04      -5.738456255017e-04      -1.102896491623e+01       9.184380026300e-03       5.026367457010e-01       5.027769243383e-01      -2.087481512699e+00       3.444969368757e-04       3.902582962395e-02      -2.068217890047e+00       3.607383219030e-04       3.390064378111e-02      -1.113232338476e+01       9.198727919115e-03 
       1.957583290918e+03       1.967420130807e-02      -2.090214391876e+00       5.937796281114e-04       5.369074114444e-02       2.104474996255e-04      -4.689108524952e-04      -5.902291232587e-04      -1.129461038045e+01       9.303299126850e-03       5.024954492851e-01       5.026551463606e-01      -2.100307511891e+00       2.993650606089e-04       4.469440971008e-02      -2.081800948845e+00       3.226653569349e-04       3.961320947767e-02      -1.139837532543e+01       9.317281412543e-03 
       1.987253343930e+03       2.020589849855e-02      -2.113039887105e+00       5.334273872936e-04       6.286187058553e-02       2.752085538524e-04      -3.981196371210e-04      -5.956906127284e-04      -1.157283328328e+01       9.426249257678e-03       5.023588778759e-01       5.025319573673e-01      -2.111616829429e+00       2.465547194114e-04       4.925958627338e-02      -2.094172636753e+00       2.769106519212e-04       4.433473516767e-02      -1.167700765584e+01       9.439868081621e-03 
       2.016923396942e+03       2.074456865154e-02      -2.133259365663e+00       4.628087837808e-04       7.030829649666e-02       3.292624769881e-04      -3.243980987864e-04      -5.901848648923e-04      -1.185469704763e+01       9.549204942996e-03       5.022308924276e-01       5.024111524165e-01      -2.120726196938e+00       1.888638122915e-04       5.247352965678e-02      -2.104616418685e+00       2.258951710355e-04       4.781739530253e-02      -1.195927027368e+01       9.562474327541e-03 
       2.046593449954e+03       2.129021181134e-02      -2.150503685241e+00       3.837587323705e-04       7.595255690483e-02       3.722775049550e-04      -2.493296542187e-04      -5.745355039241e-04      -1.214020268793e+01       9.672167874342e-03       5.021104888736e-01       5.022924574875e-01      -2.127471959248e+00       1.277295348947e-04       5.432726649241e-02      -2.112950980944e+00       1.709247462513e-04       5.004944197084e-02      -1.224516459878e+01       9.685101131162e-03 
       2.076263502966e+03       2.184282802523e-02      -2.164478146813e+00       2.982177218445e-04       7.975162970256e-02       4.041532816412e-04      -1.744217632620e-04      -5.496672771870e-04      -1.242935099107e+01       9.795139231062e-03       5.019967518761e-01       5.021756882884e-01      -2.131747474456e+00       6.461059584144e-05       5.483733594705e-02      -2.119046950568e+00       1.133334343891e-04       5.104221148092e-02      -1.253469180296e+01       9.807749004771e-03 
       2.105933555978e+03       2.240241734363e-02      -2.174965944244e+00       2.081921216298e-04       8.169713567541e-02       4.250080288958e-04      -1.010855934075e-04      -5.165898617868e-04      -1.272214254806e+01       9.918119783584e-03       5.018888512496e-01       5.020607350954e-01      -2.133503444120e+00       9.580676957801e-07       5.404495308943e-02      -2.122827544890e+00       5.445706105910e-05       5.082935090479e-02      -1.282785284304e+01       9.930418092369e-03 
