# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  142       6.733721257327e-10       3.728636625899e-13      -6.072229277132e-12       0.000000000000e+00       3.543910676719e-12       6.602292368499e-13      -4.669063498027e-15 
  143       6.777675198574e-10       3.753754247829e-13      -6.161896476389e-12       0.000000000000e+00       3.473252556064e-12       6.504234143427e-13      -4.609651985331e-15 
  144       6.821712801699e-10       3.777851544122e-13      -6.249297823504e-12       0.000000000000e+00       3.404183941637e-12       6.408271131911e-13      -4.550869856250e-15 
  145       6.865826137587e-10       3.800917320682e-13      -6.334352803601e-12       0.000000000000e+00       3.336685815775e-12       6.314385014322e-13      -4.492728085390e-15 
  146       6.910009426557e-10       3.822941862090e-13      -6.416982699201e-12       0.000000000000e+00       3.270764440416e-12       6.222570877876e-13      -4.435203595534e-15 
  147       6.954255964542e-10       3.843916400241e-13      -6.497109525749e-12       0.000000000000e+00       3.206420618836e-12       6.132815196384e-13      -4.378267835997e-15 
  148       6.998558099383e-10       3.863833136312e-13      -6.574656072796e-12       0.000000000000e+00       3.143649559424e-12       6.045095619778e-13      -4.321886654677e-15 
  149       7.042907207143e-10       3.882685262718e-13      -6.649545945180e-12       0.000000000000e+00       3.082440739457e-12       5.959380763631e-13      -4.266020170106e-15 
  150       7.087293668402e-10       3.900466985084e-13      -6.721703604201e-12       0.000000000000e+00       3.022777768869e-12       5.875629998687e-13      -4.210622643506e-15 
  151       7.131706844565e-10       3.917173544203e-13      -6.791054408807e-12       0.000000000000e+00       2.964638254034e-12       5.793793240382e-13      -4.155642350836e-15 
  152       7.176135054165e-10       3.932801238004e-13      -6.857524656773e-12       0.000000000000e+00       2.907993661536e-12       5.713810738374e-13      -4.101021454846e-15 
  153       7.220565549167e-10       3.947347443510e-13      -6.921041625878e-12       0.000000000000e+00       2.852809181943e-12       5.635612866063e-13      -4.046695877130e-15 
  154       7.264984491271e-10       3.960810638808e-13      -6.981533615092e-12       0.000000000000e+00       2.799043593582e-12       5.559119910121e-13      -3.992595170174e-15 
  155       7.309376928214e-10       3.973190425008e-13      -7.038929985748e-12       0.000000000000e+00       2.746649126317e-12       5.484241860011e-13      -3.938642389412e-15 
  156       7.353726770079e-10       3.984487548209e-13      -7.093161202729e-12       0.000000000000e+00       2.695571325319e-12       5.410878197520e-13      -3.884753965277e-15 
  157       7.398016765591e-10       3.994703921463e-13      -7.144158875645e-12       0.000000000000e+00       2.645748914842e-12       5.338917686276e-13      -3.830839575252e-15 
  158       7.442228478429e-10       4.003842646737e-13      -7.191855800016e-12       0.000000000000e+00       2.597113662000e-12       5.268238161280e-13      -3.776802015919e-15 
