# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  167       7.834648763153e-10       4.047668600998e-13      -7.437600000600e-12       1.452104832951e-15       2.204212726154e-12       4.675427736601e-13      -3.275101122064e-15 
  168       7.877113401764e-10       4.046708710208e-13      -7.448461787932e-12       1.470131446668e-15       2.165270564997e-12       4.614155309494e-13      -3.217878567283e-15 
  169       7.919351058155e-10       4.044798877325e-13      -7.455412074712e-12       1.488299463990e-15       2.127240540180e-12       4.553823701495e-13      -3.160492587460e-15 
  170       7.961348576343e-10       4.041958345317e-13      -7.458406887021e-12       1.506609401371e-15       2.090106552917e-12       4.494431313665e-13      -3.102981689232e-15 
  171       8.003092143885e-10       4.038207831335e-13      -7.457404191641e-12       1.525061764744e-15       2.053849501189e-12       4.435973378200e-13      -3.045384770381e-15 
  172       8.044567279612e-10       4.033569548645e-13      -7.452363940171e-12       1.543657049226e-15       2.018447221727e-12       4.378441891335e-13      -2.987741113951e-15 
  173       8.085758821357e-10       4.028067228555e-13      -7.443248113158e-12       1.562395738833e-15       1.983874431993e-12       4.321825546262e-13      -2.930090382369e-15 
  174       8.126650913689e-10       4.021726142343e-13      -7.430020764219e-12       1.581278306179e-15       1.950102672164e-12       4.266109666040e-13      -2.872472611562e-15 
  175       8.167226995644e-10       4.014573123183e-13      -7.412648064163e-12       1.600305212189e-15       1.917100247116e-12       4.211276136507e-13      -2.814928205083e-15 
  176       8.207469788455e-10       4.006636588074e-13      -7.391098345122e-12       1.619476905803e-15       1.884832168404e-12       4.157303339193e-13      -2.757497928223e-15 
  177       8.247361283282e-10       3.997946559769e-13      -7.365342144671e-12       1.638793823686e-15       1.853260096245e-12       4.104166084230e-13      -2.700222902138e-15 
  178       8.286882728948e-10       3.988534688700e-13      -7.335352249951e-12       1.658256389932e-15       1.822342281503e-12       4.051835543268e-13      -2.643144597961e-15 
  179       8.326014619667e-10       3.978434274907e-13      -7.301103741797e-12       1.677865015776e-15       1.792033507672e-12       4.000279182385e-13      -2.586304830928e-15 
  180       8.364738621299e-10       3.967679184650e-13      -7.262573602844e-12       1.697620028358e-15       1.762294120298e-12       3.949467825246e-13      -2.529740192483e-15 
  181       8.403043546971e-10       3.956300458125e-13      -7.219739414830e-12       1.717521451311e-15       1.733118039067e-12       3.899397610550e-13      -2.473464863950e-15 
  182       8.440919833991e-10       3.944329473581e-13      -7.172580642238e-12       1.737569206136e-15       1.704506866125e-12       3.850069655180e-13      -2.417486422276e-15 
  183       8.478357642923e-10       3.931799046134e-13      -7.121079101219e-12       1.757763181014e-15       1.676460974351e-12       3.801483040257e-13      -2.361811253106e-15 
  184       8.515346852453e-10       3.918743445627e-13      -7.065219002116e-12       1.778103230260e-15       1.648979482821e-12       3.753634770323e-13      -2.306444524412e-15 
  185       8.551877054263e-10       3.905198414481e-13      -7.004986991977e-12       1.798589173765e-15       1.622060232251e-12       3.706519732511e-13      -2.251390160127e-15 
  186       8.587937547905e-10       3.891201185556e-13      -6.940372197078e-12       1.819220796443e-15       1.595699760461e-12       3.660130655724e-13      -2.196650813782e-15 
  187       8.623517335664e-10       3.876790500008e-13      -6.871366265440e-12       1.839997847677e-15       1.569893277822e-12       3.614458069803e-13      -2.142227842135e-15 
  188       8.658605117439e-10       3.862006625140e-13      -6.797963409347e-12       1.860920040764e-15       1.544634642714e-12       3.569490264708e-13      -2.088121278809e-15 
  189       8.693189285608e-10       3.846891372266e-13      -6.720160447865e-12       1.881987052364e-15       1.519916336977e-12       3.525213249689e-13      -2.034329807920e-15 
  190       8.727257919902e-10       3.831488114562e-13      -6.637956849360e-12       1.903198521941e-15       1.495729441369e-12       3.481610712462e-13      -1.980850737716e-15 
  191       8.760798782277e-10       3.815841804925e-13      -6.551354774019e-12       1.924554051217e-15       1.472063611015e-12       3.438663978383e-13      -1.927679974206e-15 
  192       8.793799311783e-10       3.799998993829e-13      -6.460359116363e-12       1.946053203607e-15       1.448907050866e-12       3.396351969624e-13      -1.874811994797e-15 
  193       8.826246619437e-10       3.784007847183e-13      -6.364977547774e-12       1.967695503676e-15       1.426246491149e-12       3.354651164345e-13      -1.822239821926e-15 
  194       8.858127483094e-10       3.767918164184e-13      -6.265220559005e-12       1.989480436578e-15       1.404067162823e-12       3.313535555870e-13      -1.769954996692e-15 
  195       8.889428342319e-10       3.751781395178e-13      -6.161101502705e-12       2.011407447505e-15       1.382352773034e-12       3.272976611864e-13      -1.717947552492e-15 
  196       8.920135293256e-10       3.735650659514e-13      -6.052636635932e-12       2.033475941132e-15       1.361085480564e-12       3.232943233503e-13      -1.666205988653e-15 
  197       8.950234083503e-10       3.719580763401e-13      -5.939845162676e-12       2.055685281063e-15       1.340245871294e-12       3.193401714652e-13      -1.614717244066e-15 
  198       8.979710106982e-10       3.703628217763e-13      -5.822749276378e-12       2.078034789277e-15       1.319812933648e-12       3.154315701039e-13      -1.563466670819e-15 
  199       9.008548398808e-10       3.687851256101e-13      -5.701374202443e-12       2.100523745576e-15       1.299764034054e-12       3.115646149428e-13      -1.512438007831e-15 
  200       9.036733630164e-10       3.672309852343e-13      -5.575748240764e-12       2.123151387028e-15       1.280074892396e-12       3.077351286795e-13      -1.461613354485e-15 
  201       9.064251549653e-10       3.657063129640e-13      -5.445900584277e-12       2.145916883300e-15       1.260724322825e-12       3.039396526775e-13      -1.410979135871e-15 
  202       9.091093432768e-10       3.642161343352e-13      -5.311854512564e-12       2.168819261847e-15       1.241708884624e-12       3.001785093270e-13      -1.360544528191e-15 
  203       9.117251940729e-10       3.627653359163e-13      -5.173633793493e-12       2.191857476302e-15       1.223029231756e-12       2.964529508135e-13      -1.310324300185e-15 
  204       9.142719701727e-10       3.613589220762e-13      -5.031264899194e-12       2.215030429493e-15       1.204685431166e-12       2.927641819189e-13      -1.260332931216e-15 
  205       9.167489310061e-10       3.600020159982e-13      -4.884777042005e-12       2.238336972817e-15       1.186676952327e-12       2.891133588824e-13      -1.210584602608e-15 
  206       9.191553325293e-10       3.586998606948e-13      -4.734202210420e-12       2.261775905611e-15       1.169002656769e-12       2.855015882604e-13      -1.161093188993e-15 
  207       9.214904271387e-10       3.574578200222e-13      -4.579575205031e-12       2.285345974532e-15       1.151660787626e-12       2.819299257871e-13      -1.111872249649e-15 
  208       9.237534635861e-10       3.562813796950e-13      -4.420933674477e-12       2.309045872929e-15       1.134648959169e-12       2.783993752349e-13      -1.062935019844e-15 
  209       9.259436868930e-10       3.551761483005e-13      -4.258318151385e-12       2.332874240215e-15       1.117964146344e-12       2.749108872743e-13      -1.014294402176e-15 
  210       9.280603382657e-10       3.541478583134e-13      -4.091772088322e-12       2.356829661250e-15       1.101602674313e-12       2.714653583349e-13      -9.659629579146e-16 
  211       9.301026550092e-10       3.532023671101e-13      -3.921341893735e-12       2.380910665707e-15       1.085560207990e-12       2.680636294654e-13      -9.179528983455e-16 
  212       9.320698704428e-10       3.523456579839e-13      -3.747076967899e-12       2.405115727451e-15       1.069831741579e-12       2.647064851939e-13      -8.702760761098e-16 
  213       9.339612138137e-10       3.515838411585e-13      -3.569029738862e-12       2.429443263914e-15       1.054411588114e-12       2.613946523883e-13      -8.229439765465e-16 
  214       9.357759102126e-10       3.509231548037e-13      -3.387255698392e-12       2.453891635469e-15       1.039293368994e-12       2.581287991169e-13      -7.759677090343e-16 
  215       9.375131804879e-10       3.503699660489e-13      -3.201813437921e-12       2.478459144802e-15       1.024470003524e-12       2.549095335084e-13      -7.293579983337e-16 
  216       9.391722411601e-10       3.499307719985e-13      -3.012764684490e-12       2.503144036294e-15       1.009933698454e-12       2.517374026123e-13      -6.831251759282e-16 
  217       9.407523043371e-10       3.496122007459e-13      -2.820174336697e-12       2.527944495388e-15       9.956759375107e-13       2.486128912597e-13      -6.372791713667e-16 
  218       9.422525776284e-10       3.494210123882e-13      -2.624110500641e-12       2.552858647967e-15       9.816874709444e-13       2.455364209229e-13      -5.918295036046e-16 
  219       9.436722640596e-10       3.493641000407e-13      -2.424644525867e-12       2.577884559730e-15       9.679583050608e-13       2.425083485765e-13      -5.467852723465e-16 
  220       9.450105619876e-10       3.494484908518e-13      -2.221851041314e-12       2.603020235565e-15       9.544776917616e-13       2.395289655572e-13      -5.021551493872e-16 
  221       9.462666650147e-10       3.496813470168e-13      -2.015807991257e-12       2.628263618924e-15       9.412341180822e-13       2.365984964244e-13      -4.579473699536e-16 
  222       9.474397619038e-10       3.500699667933e-13      -1.806596671256e-12       2.653612591199e-15       9.282152957298e-13       2.337170978207e-13      -4.141697240471e-16 
  223       9.485290364924e-10       3.506217855151e-13      -1.594301764101e-12       2.679064971095e-15       9.154081506214e-13       2.308848573318e-13      -3.708295477845e-16 
  224       9.495337607322e-10       3.513439467259e-13      -1.379006596270e-12       2.704618575541e-15       9.028013439101e-13       2.281017278155e-13      -3.279331089595e-16 
  225       9.504535806294e-10       3.522419828442e-13      -1.160778494032e-12       2.730271408075e-15       8.903930368073e-13       2.253673280574e-13      -2.854837377698e-16 
  226       9.512882485255e-10       3.533210516257e-13      -9.396825552908e-13       2.756021481358e-15       8.781836048056e-13       2.226811270905e-13      -2.434835591316e-16 
  227       9.520375317612e-10       3.545863584106e-13      -7.157863688531e-13       2.781866756260e-15       8.661731466598e-13       2.200425062894e-13      -2.019340776146e-16 
  228       9.527012128128e-10       3.560431561143e-13      -4.891600389967e-13       2.807805141374e-15       8.543614799528e-13       2.174507580769e-13      -1.608361673413e-16 
  229       9.532790894287e-10       3.576967452184e-13      -2.598762100359e-13       2.833834492540e-15       8.427481366605e-13       2.149050846305e-13      -1.201900618868e-16 
  230       9.537709747655e-10       3.595524737620e-13      -2.801009088734e-14       2.859952612369e-15       8.313323587180e-13       2.124045965893e-13      -7.999534417782e-17 
  231       9.541766975245e-10       3.616157373324e-13       2.063605203642e-13       2.886157249758e-15       8.201130935843e-13       2.099483117608e-13      -4.025093639255e-17 
  232       9.544961020883e-10       3.638919790565e-13       4.431552118998e-13       2.912446099416e-15       8.090889898085e-13       2.075351538273e-13      -9.550898598927e-19 
  233       9.547290486566e-10       3.663866895914e-13       6.822909336009e-13       2.938816801386e-15       7.982583925947e-13       2.051639510530e-13       3.789462504101e-17 
  234       9.548754133834e-10       3.691054071156e-13       9.236819724827e-13       2.965266940562e-15       7.876193393678e-13       2.028334349901e-13       7.630132898133e-17 
  235       9.549350885124e-10       3.720537173201e-13       1.167239928129e-12       2.991794046213e-15       7.771695553388e-13       2.005422391863e-13       1.142688437831e-16 
  236       9.549079825142e-10       3.752372533993e-13       1.412873688126e-12       3.018395591504e-15       7.669064490703e-13       1.982888978909e-13       1.518017025199e-16 
  237       9.547940202224e-10       3.786616960421e-13       1.660489403497e-12       3.045068993019e-15       7.568271080421e-13       1.960718447617e-13       1.889051596171e-16 
  238       9.545931429698e-10       3.823327734229e-13       1.909990464135e-12       3.071811610278e-15       7.469282942167e-13       1.938894115716e-13       2.255852009525e-16 
  239       9.543053087248e-10       3.862562611925e-13       2.161277474239e-12       3.098620745263e-15       7.372064396044e-13       1.917398269158e-13       2.618485539572e-16 
  240       9.539304922282e-10       3.904379824693e-13       2.414248227746e-12       3.125493641935e-15       7.276576418291e-13       1.896212149176e-13       2.977026977158e-16 
  241       9.534686851289e-10       3.948838078302e-13       2.668797683767e-12       3.152427485758e-15       7.182776596938e-13       1.875315939359e-13       3.331558730669e-16 
  242       9.529198961210e-10       3.995996553016e-13       2.924817942019e-12       3.179419403220e-15       7.090619087459e-13       1.854688752718e-13       3.682170927039e-16 
  243       9.522841510794e-10       4.045914903507e-13       3.182198218262e-12       3.206466461355e-15       7.000054568427e-13       1.834308618747e-13       4.028961512755e-16 
  244       9.515614931970e-10       4.098653258760e-13       3.440824819731e-12       3.233565667260e-15       6.911030197171e-13       1.814152470498e-13       4.372036354860e-16 
  245       9.507519831204e-10       4.154272221987e-13       3.700581120569e-12       3.260713967623e-15       6.823489565426e-13       1.794196131643e-13       4.711509341960e-16 
  246       9.498556990864e-10       4.212832870538e-13       3.961347537266e-12       3.287908248238e-15       6.737372654992e-13       1.774414303542e-13       5.047502485233e-16 
  247       9.488727370589e-10       4.274396755807e-13       4.223001504086e-12       3.315145333531e-15       6.652615793388e-13       1.754780552311e-13       5.380146019427e-16 
  248       9.478032108646e-10       4.339025903146e-13       4.485417448509e-12       3.342421986078e-15       6.569151609505e-13       1.735267295890e-13       5.709578503871e-16 
  249       9.466472523298e-10       4.406782811774e-13       4.748466766659e-12       3.369734906129e-15       6.486908989262e-13       1.715845791107e-13       6.035946923480e-16 
