#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm          
       1.361144358819e+01       3.201014368836e-05      -1.207016767630e+00       3.988360029792e-04       3.230276051968e-07       8.075690129920e-07       3.682582497775e-12       1.615138025984e-07      -9.052625757391e-01       3.988360114187e-04       5.916735250161e-01       6.991535576061e-01      -1.207015328490e+00       3.984916075991e-04       7.256831329467e-04      -1.207015328678e+00       3.984916812419e-04       7.254000657290e-04      -9.052647202462e-01       3.995119956482e-04 
       1.397316294789e+01       3.288081836678e-05      -1.207811813735e+00       4.093210301446e-04       3.497904459154e-07       8.744761147885e-07       4.207564469557e-12       1.748952229577e-07      -9.058588603209e-01       4.093210398930e-04       5.916770598178e-01       6.990035171570e-01      -1.207810201674e+00       4.089480925163e-04       7.645956532054e-04      -1.207810201900e+00       4.089481768789e-04       7.642856703576e-04      -9.058612591419e-01       4.100516604888e-04 
       1.433488230760e+01       3.375252935734e-05      -1.208613535210e+00       4.197990820576e-04       3.780083223680e-07       9.450208059201e-07       4.791280630060e-12       1.890041611840e-07      -9.064601514308e-01       4.197990932651e-04       5.916800934726e-01       6.988530716581e-01      -1.208611736090e+00       4.193960491925e-04       8.045138080140e-04      -1.208611736360e+00       4.193961452737e-04       8.041754880498e-04      -9.064628248382e-01       4.205871791561e-04 
       1.470814616711e+01       3.465314800165e-05      -1.209447862682e+00       4.306041636192e-04       4.086947174525e-07       1.021736793631e-06       5.460369233310e-12       2.043473587263e-07      -9.070858970392e-01       4.306041765029e-04       5.916826994062e-01       6.986973940012e-01      -1.209445854905e+00       4.301684014279e-04       8.467592461003e-04      -1.209445855226e+00       4.301685107039e-04       8.463901562004e-04      -9.070888761476e-01       4.314545990412e-04 
       1.508141002662e+01       3.555487016280e-05      -1.210289334386e+00       4.414016717096e-04       4.410174048839e-07       1.102543512210e-06       6.202853488462e-12       2.205087024419e-07      -9.077170008225e-01       4.414016864569e-04       5.916847737147e-01       6.985412741981e-01      -1.210287101231e+00       4.409314335349e-04       8.900734364141e-04      -1.210287101610e+00       4.409315571835e-04       8.896719850374e-04      -9.077203094868e-01       4.423176037438e-04 
       1.545467388614e+01       3.645769584081e-05      -1.211137920300e+00       4.521915152419e-04       4.750206837706e-07       1.187551709427e-06       7.024712506800e-12       2.375103418853e-07      -9.083534402640e-01       4.521915320552e-04       5.916863265554e-01       6.983847188062e-01      -1.211135444165e+00       4.516850070146e-04       9.344552894484e-04      -1.211135444609e+00       4.516851462734e-04       9.340198455936e-04      -9.083571035321e-01       4.531761757136e-04 
       1.582793774565e+01       3.736162503566e-05      -1.211993644992e+00       4.629736250784e-04       5.107489977099e-07       1.276872494275e-06       7.932254465370e-12       2.553744988550e-07      -9.089952337899e-01       4.629736441758e-04       5.916873559241e-01       6.982277207260e-01      -1.211990907369e+00       4.624290051820e-04       9.799036991375e-04      -1.211990907887e+00       4.624291613502e-04       9.794325924031e-04      -9.089992779293e-01       4.640303190262e-04 
       1.620120160516e+01       3.826665774736e-05      -1.212856496444e+00       4.737479185904e-04       5.482468983383e-07       1.370617245846e-06       8.932126135992e-12       2.741234491691e-07      -9.096423723866e-01       4.737479402068e-04       5.916878670569e-01       6.980702819942e-01      -1.212853477897e+00       4.731632977273e-04       1.026417543039e-03      -1.212853478497e+00       4.731634721671e-04       1.025909063685e-03      -9.096468249119e-01       4.748800239434e-04 
       1.657446546468e+01       3.917279397591e-05      -1.213726491661e+00       4.845143258942e-04       5.875590723919e-07       1.468897680980e-06       1.003132343046e-11       2.937795361959e-07      -9.102948688078e-01       4.845143502817e-04       5.916878585657e-01       6.979123973827e-01      -1.213723171802e+00       4.838877669524e-04       1.073995682760e-03      -1.213723172494e+00       4.838879610904e-04       1.073448081769e-03      -9.102997585083e-01       4.857252931487e-04 
       1.694772932419e+01       4.008003372131e-05      -1.214603596930e+00       4.952727564770e-04       6.287303016813e-07       1.571825754203e-06       1.123720096922e-11       3.143651508406e-07      -9.109526977690e-01       4.952727839062e-04       5.916873394462e-01       6.977540743332e-01      -1.214599954395e+00       4.946022743989e-04       1.122636963461e-03      -1.214599955189e+00       4.946024897279e-04       1.122048452603e-03      -9.109580547350e-01       4.965661083747e-04 
       1.742150080182e+01       4.123315237170e-05      -1.215727145139e+00       5.089164824714e-04       6.837354276313e-07       1.709338569078e-06       1.293358021550e-11       3.418677138156e-07      -9.117953589398e-01       5.089165141809e-04       5.916859415905e-01       6.975524801561e-01      -1.215723060704e+00       5.081873159574e-04       1.185904978711e-03      -1.215723061642e+00       5.081875604389e-04       1.185261905553e-03      -9.118013544128e-01       5.103195886025e-04 
       1.789527227946e+01       4.238804883031e-05      -1.216862165910e+00       5.225470909311e-04       7.419000721663e-07       1.854750180416e-06       1.483098053910e-11       3.709500360832e-07      -9.126466245344e-01       5.225471274289e-04       5.916837221382e-01       6.973501714739e-01      -1.216857601443e+00       5.217558659078e-04       1.250881434403e-03      -1.216857602546e+00       5.217561421962e-04       1.250180775070e-03      -9.126533119114e-01       5.240658887379e-04 
       1.836904375709e+01       4.354472309712e-05      -1.218008647751e+00       5.361644258496e-04       8.033166575158e-07       2.008291643789e-06       1.694710181908e-11       4.016583287579e-07      -9.135064859331e-01       5.361644676872e-04       5.916806853112e-01       6.971471490761e-01      -1.218003562958e+00       5.353076693065e-04       1.317563856343e-03      -1.218003564246e+00       5.353079802012e-04       1.316802507232e-03      -9.135139214582e-01       5.378049982655e-04 
       1.884281523472e+01       4.470317517213e-05      -1.219166571070e+00       5.497683289032e-04       8.680778994532e-07       2.170194748633e-06       1.930069917868e-11       4.340389497266e-07      -9.143749284440e-01       5.497683766782e-04       5.916768365144e-01       6.969434157515e-01      -1.219160923433e+00       5.488424685667e-04       1.385949728388e-03      -1.219160924929e+00       5.488428170159e-04       1.385124506344e-03      -9.143831712775e-01       5.515369035208e-04 
       1.931658671236e+01       4.586340505535e-05      -1.220335910117e+00       5.633586399129e-04       9.362768031647e-07       2.340692007912e-06       2.191161828264e-11       4.681384015824e-07      -9.152519327536e-01       5.633586942716e-04       5.916721820391e-01       6.967389758045e-01      -1.220329654828e+00       5.623600039243e-04       1.456036491828e-03      -1.220329656557e+00       5.623603930284e-04       1.455144134323e-03      -9.152610450400e-01       5.652615881524e-04 
       1.979035818999e+01       4.702541274678e-05      -1.221516681070e+00       5.769352208654e-04       1.008006700460e-06       2.520016751150e-06       2.480083202652e-11       5.040033502300e-07      -9.161375109958e-01       5.769352825051e-04       5.916667188749e-01       6.965338230326e-01      -1.221509770971e+00       5.758600374628e-04       1.527821546327e-03      -1.221509772960e+00       5.758604704784e-04       1.526858711644e-03      -9.161475579317e-01       5.789790571446e-04 
       2.026412966762e+01       4.818919824641e-05      -1.222708840013e+00       5.904979054995e-04       1.083361162773e-06       2.708402906932e-06       2.799047469688e-11       5.416805813864e-07      -9.170316302340e-01       5.904979751713e-04       5.916604564148e-01       6.963279662335e-01      -1.222701225532e+00       5.893423027044e-04       1.601302250103e-03      -1.222701227809e+00       5.893427830480e-04       1.600265517522e-03      -9.170426801357e-01       5.926892864052e-04 
       2.081700348047e+01       4.954954076350e-05      -1.224114436091e+00       6.063072921802e-04       1.176005207581e-06       2.940013018952e-06       3.212374072947e-11       5.880026037903e-07      -9.180858273336e-01       6.063073722506e-04       5.916521391717e-01       6.960868478850e-01      -1.224105933633e+00       6.050528130674e-04       1.689191882856e-03      -1.224105936285e+00       6.050533531793e-04       1.688064483873e-03      -9.180981382949e-01       6.086794572986e-04 
       2.136987729331e+01       5.091230430475e-05      -1.225535496463e+00       6.220973125863e-04       1.273862728263e-06       3.184656820658e-06       3.673717340173e-11       6.369313641316e-07      -9.191516226603e-01       6.220974042502e-04       5.916427417106e-01       6.958447752142e-01      -1.225526031097e+00       6.207383870981e-04       1.779382663098e-03      -1.225526034171e+00       6.207389921202e-04       1.778159707131e-03      -9.191652972364e-01       6.246597425141e-04 
       2.192275110616e+01       5.227748887017e-05      -1.226971999008e+00       6.378677329861e-04       1.377083917630e-06       3.442709794076e-06       4.187236033210e-11       6.885419588152e-07      -9.202289996229e-01       6.378678375385e-04       5.916322675743e-01       6.956017501607e-01      -1.226961491637e+00       6.363986302311e-04       1.871870177579e-03      -1.226961495183e+00       6.363993055783e-04       1.870546649497e-03      -9.202441456715e-01       6.406301299838e-04 
       2.247562491900e+01       5.364509445974e-05      -1.228423916523e+00       6.536183194688e-04       1.485819471165e-06       3.714548677913e-06       4.757334335515e-11       7.429097355826e-07      -9.213179378213e-01       6.536184383103e-04       5.916207210234e-01       6.953577758911e-01      -1.228412283767e+00       6.520331471741e-04       1.966649936881e-03      -1.228412287838e+00       6.520338985415e-04       1.965220697376e-03      -9.213346686241e-01       6.565906059338e-04 
       2.302849873184e+01       5.501512107347e-05      -1.229891188765e+00       6.693488211671e-04       1.600220538147e-06       4.000551345366e-06       5.388669970269e-11       8.001102690733e-07      -9.224183920723e-01       6.693489558096e-04       5.916081130633e-01       6.951128637888e-01      -1.229878342839e+00       6.676415251412e-04       2.063717374569e-03      -1.229878347494e+00       6.676423585104e-04       2.062177160536e-03      -9.224368264568e-01       6.725411381095e-04 
       2.358137254469e+01       5.638756871135e-05      -1.231373809488e+00       6.850590202550e-04       1.720438828470e-06       4.301097071175e-06       6.086162922764e-11       8.602194142350e-07      -9.235303576938e-01       6.850591723275e-04       5.915944429849e-01       6.948670116932e-01      -1.231359658086e+00       6.832233838585e-04       2.163067847579e-03      -1.231359663387e+00       6.832243055049e-04       2.161411272500e-03      -9.235506201532e-01       6.884817257767e-04 
       2.413424635753e+01       5.776243737340e-05      -1.232871728245e+00       7.007486753716e-04       1.846626474514e-06       4.616566186284e-06       6.855003466026e-11       9.233132372568e-07      -9.246537968509e-01       7.007488466261e-04       5.915797192394e-01       6.946202284518e-01      -1.232856174417e+00       6.987783189987e-04       2.264696636771e-03      -1.232856180433e+00       6.987793354979e-04       2.262918191114e-03      -9.246760176641e-01       7.044123431475e-04 
       2.474305803097e+01       5.927921133457e-05      -1.234538864737e+00       7.180017175437e-04       1.992669750436e-06       4.981674376089e-06       7.790722976951e-11       9.963348752178e-07      -9.259041493309e-01       7.180019121029e-04       5.915622912113e-01       6.943474033908e-01      -1.234521648732e+00       7.158754347178e-04       2.379237884590e-03      -1.234521655618e+00       7.158765636414e-04       2.377318717401e-03      -9.259286844189e-01       7.219432157540e-04 
       2.535186970440e+01       6.079892100488e-05      -1.236224482354e+00       7.352292769967e-04       2.146340982068e-06       5.365852455170e-06       8.827303560013e-11       1.073170491034e-06      -9.271683626699e-01       7.352294973234e-04       5.915435936504e-01       6.940734567523e-01      -1.236205474305e+00       7.329389146444e-04       2.496529471590e-03      -1.236205482155e+00       7.329401647578e-04       2.494462590239e-03      -9.271953852181e-01       7.394619704078e-04 
       2.596068137784e+01       6.232156638433e-05      -1.237928494280e+00       7.524310262086e-04       2.307845223468e-06       5.769613058671e-06       9.972889331876e-11       1.153922611734e-06      -9.284463717574e-01       7.524312749568e-04       5.915236412514e-01       6.937984050360e-01      -1.237907557612e+00       7.499682115484e-04       2.616564777943e-03      -1.237907566529e+00       7.499695920461e-04       2.614343027257e-03      -9.284760631722e-01       7.569685610720e-04 
